"","x"
"1132",-0.00295127771750181
"1133",0.00122129614566902
"1134",-0.00643565167956162
"1135",0.00410537696001256
"1136",0.00215995081985554
"1137",0.00416460691163323
"1138",0.00127142006475367
"1139",-0.00515216992489087
"1140",0.00379593101899367
"1141",0.00313351562733821
"1142",0.00660179662365223
"1143",0.0109716786609759
"1144",-0.000443213303654488
"1145",0.00541587397303367
"1146",-0.00682992880225441
"1147",0.00782150052454789
"1148",-0.00826553794199469
"1149",0.00595033928919264
"1150",0.006874769273578
"1151",-5.48110389573253e-05
"1152",0.00183453633587938
"1153",0.00240443843810922
"1154",0
"1155",0.00147259366671371
"1156",-0.0014998843810492
"1157",-0.000382148223566858
"1158",-0.00638157267526474
"1159",-0.00261366129941543
"1160",0.00606969633737187
"1161",0.000766388432202447
"1162",0.00204993716983104
"1163",0.00250886414663398
"1164",-0.0079298219804933
"1165",-0.0128477874832793
"1166",-0.00535342140096873
"1167",0.0102356747117494
"1168",0.00540914800317083
"1169",0.00685723242132319
"1170",0
"1171",0
"1172",0.0049354538675157
"1173",8.15982375232949e-05
"1174",0.00342112742039546
"1175",0
"1176",-0.000379547800468671
"1177",0.00748298217196108
"1178",-0.000403784815102171
"1179",-0.00258809084155232
"1180",0.00433664872717543
"1181",0
"1182",-0.0132846476922222
"1183",-0.00453156486319273
"1184",0.000656437210738048
"1185",0.00147541010371022
"1186",0.0129930082498575
"1187",-0.00172627760407629
"1188",0.0119418022063087
"1189",-8.00309453410364e-05
"1190",0.00154613098270495
"1191",-0.00512739466545575
"1192",0.00619230078813438
"1193",-0.00640651382381741
"1194",0.0001338885246156
"1195",-2.67762708716646e-05
"1196",0.000187418841496978
"1197",0.00640463321287399
"1198",-0.00173054182510057
"1199",0.00756563781797404
"1200",-0.00921910380526469
"1201",0.000240188949794273
"1202",-0.005726840742728
"1203",-0.00476159350119687
"1204",0.00212803291211117
"1205",0.00276774014837322
"1206",0.00561934528372099
"1207",-0.000694018125713569
"1208",0.00924948120961666
"1209",-0.00235739841913585
"1210",-0.00707901614928197
"1211",-0.00796368283927684
"1212",0.00295691191492509
"1213",0.00385769874041131
"1214",8.02106867805463e-05
"1215",-0.00969851110665765
"1216",0.00315359892631051
"1217",0.00598330221706611
"1218",-0.00283961722057668
"1219",0.00671098597730513
"1220",0.00422799879958369
"1221",0.00225293971276663
"1222",-0.00483015801073883
"1223",-0.000186242035365325
"1224",-0.0128273834890766
"1225",-0.00969566689705026
"1226",-0.00957075941061269
"1227",0.0002197862587483
"1228",0.0113356671954001
"1229",-0.0101002687595972
"1230",0.00678117003009859
"1231",0.0063564715696014
"1232",-0.00206006795180258
"1233",0.00349418668825585
"1234",0.00234966956171512
"1235",-0.00679400087915916
"1236",-0.0057199044656695
"1237",0.00313638046364062
"1238",5.44588155353409e-05
"1239",0.00735187717890717
"1240",0.00504173295355059
"1241",0.00271253976631236
"1242",-0.000912310892942969
"1243",0.00815436229348521
"1244",0
"1245",0
"1246",0.00079848823810913
"1247",0.002338560725617
"1248",-0.00617713237394923
"1249",0.00601785866173898
"1250",0.00627210186045168
"1251",0.00913895906124651
"1252",-0.00516322943953362
"1253",0.00395998576833634
"1254",0.00948195387190331
"1255",-0.00114140457020717
"1256",-0.00512641480754894
"1257",-0.00402583347695895
"1258",0.000445206832113243
"1259",0.00352844683320264
"1260",-0.00617641324902252
"1261",0.00228133989937795
"1262",-0.0031217643631738
"1263",-0.00780759399773245
"1264",-0.00658875922357893
"1265",0
"1266",-0.00765262076206596
"1267",-0.00422594602237325
"1268",0.0056485168204361
"1269",0.00697611980942803
"1270",-0.00405680069561498
"1271",0.00546748218213366
"1272",0.00437904599770533
"1273",-0.00600283350527597
"1274",0.00954509315038621
"1275",-0.00301276688679053
"1276",0.00295998947551013
"1277",-0.00667233994179739
"1278",-0.00457983546277774
"1279",0.00136016342928436
"1280",0
"1281",0.00215646423571414
"1282",0.0041136484979134
"1283",-0.00771034341944876
"1284",0.000293548604416216
"1285",-0.00229731635697306
"1286",0.00426986131216545
"1287",-0.000479450239586399
"1288",0.00183664557797947
"1289",-0.0143297707226147
"1290",0.00591749534599373
"1291",0.00718821987519647
"1292",0.00358809139887484
"1293",-0.00199179446799924
"1294",-0.00215560340544663
"1295",0.00210243454112025
"1296",-0.00135676206981827
"1297",-0.000852242514563173
"1298",-0.00687104177700171
"1299",-0.00139601085787433
"1300",-0.00309427000190254
"1301",-0.00847061341246302
"1302",0.0043389898582884
"1303",-0.00452925119639858
"1304",0.00871477003205534
"1305",0.00392653060756842
"1306",2.68409539305736e-05
"1307",-0.00311836592383408
"1308",0.0124421314231107
"1309",-0.00463765856936682
"1310",-0.000454260031593989
"1311",0.00288238476536051
"1312",0.00359133677655521
"1313",-0.00447118432641602
"1314",-0.00553677206513292
"1315",-0.00807911108176285
"1316",-0.0180071981600101
"1317",0.0071051667128188
"1318",0.00957621986994717
"1319",0.0046191953984156
"1320",-0.00790068775957664
"1321",0.00733456608221594
"1322",-0.010735883629188
"1323",0.00432447807954439
"1324",-0.00309867059572433
"1325",0.00149617144108305
"1326",-0.00280375287449353
"1327",0.00941445156301057
"1328",0.00838985237517598
"1329",0.00964697688024607
"1330",0.00468322966321466
"1331",2.63967162492662e-05
"1332",0.00597409500972113
"1333",7.87143326093087e-05
"1334",-0.000183676415153045
"1335",-0.00194378837141151
"1336",0.00527096818720629
"1337",0.0018030499939421
"1338",0.00185192483513852
"1339",0.00920852647946724
"1340",-0.00237830683673224
"1341",0.00503428240560311
"1342",-0.00286256046308608
"1343",0.00489489847915969
"1344",0.00420588930722054
"1345",0
"1346",-0.000460758724170063
"1347",0.00332294155771606
"1348",-0.00863698232742927
"1349",-0.00448882419235552
"1350",0.00433437211080623
"1351",-0.00736408893600249
"1352",0.00434749539657808
"1353",0.00373716591091977
"1354",0.00149096451876218
"1355",0.00456188802106006
"1356",0.00135430395433112
"1357",-0.00268483994715218
"1358",0.00688936408676177
"1359",0.00893620274883666
"1360",0.00234106663162414
"1361",-0.00123278209209765
"1362",-0.00418769532270957
"1363",0.00469105526085478
"1364",-0.00256978877689207
"1365",-0.0112637229314263
"1366",-0.00234987720198099
"1367",0.00642351371342897
"1368",-0.000635412849094408
"1369",0.00335042701352783
"1370",0.00184807839842449
"1371",0.00969060805882904
"1372",0.00571979629416575
"1373",-0.00376789256891996
"1374",0.00618085907508181
"1375",0.00166329494796713
"1376",0.00101647440914832
"1377",-0.00653832706263024
"1378",-0.00364817995823863
"1379",0.00832631823341679
"1380",0.00262805724721105
"1381",0.00299153446414557
"1382",-0.00653856104023376
"1383",0.0043885274672455
"1384",0.00271766152046027
"1385",0.00492235986874334
"1386",-0.00391129977250415
"1387",-0.00712380572785065
"1388",-0.00722492492308824
"1389",0.00573438954502592
"1390",0.000720702840693477
"1391",-0.00793140287917815
"1392",-0.00743965026916271
"1393",0.00382727396554472
"1394",-0.00771990311618964
"1395",-0.00517991153886221
"1396",-0.0017836217336189
"1397",0.00371653008994066
"1398",-0.00900964479413169
"1399",0.002662844670553
"1400",0.000920104343396844
"1401",0.00507091432788975
"1402",-0.00188266478037136
"1403",-0.000203743792887678
"1404",0.00814280972733705
"1405",0.000984811260988039
"1406",0.00403013064052082
"1407",-0.00385347225951449
"1408",-0.00227370433703733
"1409",0.016281325467066
"1410",0.00889357180519035
"1411",0.00339776271734671
"1412",-0.00473047102684454
"1413",0.000246931872752043
"1414",0.00192397878841177
"1415",-0.00481690550340907
"1416",0.00567902760865735
"1417",-0.00402137046299345
"1418",0.0014821404817873
"1419",-0.022011819319367
"1420",0.0121888500236178
"1421",0.00598960447594621
"1422",-0.0132700059057953
"1423",0.00205689130864606
"1424",-0.00459620806364569
"1425",0.00537271258008687
"1426",-0.00356184689408678
"1427",0.0096527294288542
"1428",0.00820377610533107
"1429",0.0064707627764431
"1430",0.00235155899075501
"1431",0.00129589122870222
"1432",0
"1433",0
"1434",-0.000366591315891895
"1435",0.00601949007083036
"1436",0.000680090381074194
"1437",0
"1438",-0.0149466450140743
"1439",0.0078803388077997
"1440",0.00414837100521837
"1441",-0.00676825669017589
"1442",0.00213070871543763
"1443",-0.000122331641231099
"1444",-0.00746602023959042
"1445",0.0124206939831328
"1446",0.0147184096190713
"1447",-0.00223367171445155
"1448",0.00923849373925734
"1449",0.00242707014873389
"1450",-0.00326124763856583
"1451",0.000357589848260176
"1452",0.00560931283244237
"1453",0
"1454",-7.11077401085447e-05
"1455",-0.00161313314859335
"1456",0.00601227933632487
"1457",-0.00708122652522825
"1458",0.00495502382954527
"1459",0.0111475484718007
"1460",-0.00421862442467003
"1461",0.000727810613554425
"1462",0.00482300991105511
"1463",-0.00365023687238164
"1464",0.00977415434938855
"1465",-2.32139748135296e-05
"1466",-0.000789595953703426
"1467",0
"1468",0.00528304864335283
"1469",0.00320716464150372
"1470",-0.000737429171087101
"1471",-0.00126872832787761
"1472",0.00577697039160441
"1473",-0.000298387561748825
"1474",-0.00444041268435669
"1475",-0.00131519764224919
"1476",0.00313516013273407
"1477",-0.00355084532647076
"1478",0.00228413319587872
"1479",-0.00714660457133753
"1480",-0.000278570932925604
"1481",0.0116795714163658
"1482",0.000550597641751693
"1483",0.00895044448108528
"1484",0.00476212973066303
"1485",0.00386105224685807
"1486",0.00155375691323556
"1487",-0.00491722919777615
"1488",-0.00562347006984609
"1489",0.00603039687385021
"1490",-0.0115942009882417
"1491",-0.00378002993020843
"1492",-0.0056623468126169
"1493",-0.0172524447249049
"1494",-0.000775294004462523
"1495",-0.00944561665213861
"1496",0.0131756074877476
"1497",0.00718605084828283
"1498",0.00264673260005033
"1499",0
"1500",0
"1501",-0.0151387075271092
"1502",-0.00271076338398757
"1503",-0.00520637298724402
"1504",0.00520637298724402
"1505",0.00825081370470215
"1506",-0.000561995097333678
"1507",0.00537284043383934
"1508",0.00485736821635285
"1509",-0.00990233979479704
"1510",-0.00445884527333007
"1511",0.00822163089905281
"1512",0.00181788569418906
"1513",0.00100075646916409
"1514",0.00269473064778403
"1515",0.0042133593213407
"1516",0.00401162524439513
"1517",0.0095262805650691
"1518",0.000182311251387901
"1519",-0.00429312618463129
"1520",0.00456653075674751
"1521",0.00986078329720996
"1522",0.000631398568758712
"1523",0.00202679947774698
"1524",0.00238186302303056
"1525",0
"1526",0.0141953826054326
"1527",0.00401908499663861
"1528",0.0094101309660779
"1529",0.0109649031001311
"1530",0.00832218125026607
"1531",0.00457236443887687
"1532",-0.00087439624249086
"1533",-0.00121689578535644
"1534",0.00270930609135434
"1535",-0.0104293650203626
"1536",-0.00814901782762334
"1537",0.00745989729040275
"1538",0.00210893361858666
"1539",0.0021473981796003
"1540",0
"1541",0.00423829219323579
"1542",-0.000876152677559361
"1543",-0.00111232337293821
"1544",-0.0109754049995505
"1545",-0.0127395806220143
"1546",-0.00109641920507109
"1547",-0.000153594663984791
"1548",0.00418250311356161
"1549",0.0149224128496908
"1550",0.00893733779884798
"1551",0.0112240338957985
"1552",-0.00312751195292726
"1553",0.00687606851674971
"1554",0.00538757133563905
"1555",-0.00797636520449352
"1556",-0.0133444217113361
"1557",-0.00539662094383964
"1558",-0.000708861876805855
"1559",-0.0129332656163008
"1560",-0.00394778967849163
"1561",0.00447008517903846
"1562",0.0094627342304836
"1563",0.00385033655214428
"1564",-0.00378568346978625
"1565",-0.00772321549238875
"1566",0.0265099260393349
"1567",0.00487358159481666
"1568",0.0167590611500916
"1569",-0.00391933727904714
"1570",-0.000436431658613401
"1571",-0.0109101111444545
"1572",0.000819250326781429
"1573",0.00113323971750923
"1574",0.00662676324690281
"1575",0.0119915695145298
"1576",0.00858902243268567
"1577",0.0131598188507045
"1578",-0.00306662064962637
"1579",-0.0146142512657761
"1580",-0.0147685713105616
"1581",0.00849534759929504
"1582",0.0057194740944837
"1583",-0.00238256731517872
"1584",-0.00234703228879418
"1585",0.00228533880257942
"1586",0.00287498144469822
"1587",0.0103429149567678
"1588",-0.00402652351878352
"1589",-0.00167230939980811
"1590",-0.000735068945809658
"1591",0.0131694323399039
"1592",0.0131375302429166
"1593",0.0119847177587733
"1594",-0.0109705491409002
"1595",0.00011924636312699
"1596",0.00868650158598427
"1597",-0.0143264946142168
"1598",-0.0024612564826505
"1599",-0.025465254879915
"1600",-0.00635001309062666
"1601",0.0162478444062071
"1602",0.00895413473988249
"1603",0.00394509589405345
"1604",-0.0155685342269649
"1605",0
"1606",-0.00302429884965072
"1607",0.00420700698099097
"1608",-0.0126125765753553
"1609",-0.00577467996803627
"1610",0.0108798827066643
"1611",0.0166969182758177
"1612",0.00497528496054045
"1613",0.00288918962639251
"1614",0.000580842237550172
"1615",-0.00180371614326447
"1616",-0.00698494138965167
"1617",-0.00919271467469862
"1618",-0.0103279606556637
"1619",-0.00136040420857242
"1620",0.0112193647434875
"1621",0.0148798712732141
"1622",0.00734774815905581
"1623",0.00658099857088779
"1624",-0.00444886533183819
"1625",0.0102778269944181
"1626",-0.00954160378605273
"1627",0.00983708586721477
"1628",-0.00230707902029081
"1629",0.0312507212204931
"1630",-0.00114869922458105
"1631",0.00456783249200399
"1632",0.0138053379441008
"1633",-0.00395734131194381
"1634",0.00653062009176786
"1635",-0.00579450016535965
"1636",0.00105604596070918
"1637",-0.00823267990034005
"1638",-0.00845432950010938
"1639",0.00181903526429217
"1640",0.0138307959219794
"1641",-0.00022643645723619
"1642",-0.00666505032985576
"1643",0.00458699011175945
"1644",-0.00318212220404668
"1645",-0.0114672934981499
"1646",0.00285525589450231
"1647",-0.0148633540056533
"1648",-0.0310272120215842
"1649",-0.00427638504677752
"1650",-0.0264007423774864
"1651",-0.017778523933913
"1652",0.0241826642256999
"1653",-0.0144518057360337
"1654",0.00837814153937444
"1655",0.0131506608644312
"1656",-0.00183602328244881
"1657",0.00222319762781531
"1658",-0.00910762427757561
"1659",-0.0206694035948551
"1660",0.00888096025243357
"1661",-0.00272902622369209
"1662",-0.0154090140618575
"1663",-0.00199334205155388
"1664",0.00651661073894338
"1665",0.0260609203944711
"1666",-0.00444792957689799
"1667",-0.00316262989051452
"1668",0.0160808517363495
"1669",0.0156458488621105
"1670",-0.0176444219756018
"1671",-0.00719110667940548
"1672",0.00567932882707467
"1673",-0.000449888557923828
"1674",-0.0117687145490919
"1675",0.0184552482072053
"1676",0.0112735299066138
"1677",-0.00138717190001181
"1678",0.022203239771649
"1679",0.011853207666535
"1680",0.00861548556316905
"1681",-0.00198755432307074
"1682",-0.00900295182387367
"1683",-0.0186498431600732
"1684",0.00184503727534135
"1685",0.0150686435368996
"1686",0.0158063183091617
"1687",-0.00242443019602412
"1688",-0.0043440135498436
"1689",-0.0290740407836232
"1690",-0.000398469880950714
"1691",0.00627733487609383
"1692",-0.00713458316176308
"1693",0
"1694",0
"1695",0.0194549058945714
"1696",0.00388494051144939
"1697",0.000623307836850273
"1698",0
"1699",0.0112306340620059
"1700",0.0131983553227712
"1701",0.000360979969531883
"1702",-0.0076846447675134
"1703",0.00248537580618802
"1704",-0.0190456245555488
"1705",-0.013618182263242
"1706",0.00297458038430953
"1707",0.00451388292427168
"1708",0.0114674127448584
"1709",0.0186602275097947
"1710",0.00199303453181088
"1711",0.000871889211586208
"1712",-0.00111843052272853
"1713",-0.00364832145027982
"1714",-0.0137430885063061
"1715",0.010711714346229
"1716",0.0168698088841914
"1717",0.00865514941416556
"1718",0.00922655920083137
"1719",0.00663550486753728
"1720",0.0254139836285692
"1721",0.00246169338891633
"1722",-0.00303338740527259
"1723",0.00189248596948133
"1724",0.00414735244394215
"1725",-0.00512885565016319
"1726",0.00221148277249839
"1727",-0.000962463981899475
"1728",-0.00992804111781354
"1729",0.00535260106123303
"1730",0.00671299230530664
"1731",0.0158175840065802
"1732",0.00243158023751455
"1733",-0.000856501157945999
"1734",0
"1735",-0.00274925094146461
"1736",-0.00912476164996257
"1737",0.0165147969419053
"1738",0.00342314342207928
"1739",0.000433572383029102
"1740",0.00919931581843514
"1741",-0.00221872591727923
"1742",-0.0129282266471709
"1743",-0.00656244972400266
"1744",0.0152113400389258
"1745",0.00620595347989195
"1746",0.00164843693422867
"1747",0.000223017078885945
"1748",-0.0060217307712751
"1749",-0.00215943627635085
"1750",0.000484119171929365
"1751",0.00857148105014183
"1752",0.011705206694403
"1753",0.0158470736382768
"1754",-0.0069599250350727
"1755",-0.00156259220423038
"1756",0.00615221500114416
"1757",-0.00266075545002664
"1758",-0.0104772969819766
"1759",0.00569022801882824
"1760",-0.00462401255924405
"1761",0.00342787039582326
"1762",0.0142933695849301
"1763",0.00583246616269228
"1764",0.00188165442990673
"1765",0.00683650978216654
"1766",-0.00193445854518437
"1767",-0.0063872735506969
"1768",0.00827259727812013
"1769",0
"1770",0
"1771",-0.000229327743110019
"1772",-0.0049268464443859
"1773",-0.0119410830852686
"1774",-0.0133847455348519
"1775",0.00537205640086214
"1776",0.000151144923078661
"1777",-0.00402150952966984
"1778",-0.00557942812827683
"1779",-0.00581535391637722
"1780",-0.0244266134209035
"1781",0.0146069038220453
"1782",0.00455338982725451
"1783",0.0161889025393922
"1784",0.0139035373119896
"1785",0
"1786",-0.00413409713795687
"1787",0.000985065486327485
"1788",-0.00911962331952054
"1789",0.0053410496642563
"1790",0.00975162127054929
"1791",-0.0119484108179044
"1792",0.00271593514585788
"1793",-0.00409348466988391
"1794",-0.00517432872857704
"1795",-0.0155997713872651
"1796",0.00881755542062201
"1797",0.00502326006206566
"1798",0.00476231584854503
"1799",0.00336383524942363
"1800",0
"1801",0.0025322200629887
"1802",-0.016975468652408
"1803",-0.00134668675796767
"1804",0.00143185910426169
"1805",-0.00560273402473577
"1806",0.00075341179228694
"1807",0.00955657276962008
"1808",-0.00639501465089154
"1809",0.0146512220125334
"1810",0.0151023721302597
"1811",-0.00298567100772118
"1812",-0.00539677504129976
"1813",-0.0227883407532552
"1814",-0.014231502508725
"1815",-0.0094206434386539
"1816",0.00244639889953113
"1817",0.0178168416034019
"1818",-0.00353806359732189
"1819",-0.0110725859201128
"1820",-0.00623011482440816
"1821",0.0103793903149842
"1822",0.00568374756099743
"1823",0.00925948418536926
"1824",0.00315261459277494
"1825",0.00120728808481374
"1826",-0.00887605042213302
"1827",0.0148738319479058
"1828",0.00678448069986004
"1829",0.00472022703233144
"1830",0.000317229752132775
"1831",0.00218448105411717
"1832",0.00103221519195706
"1833",-0.00666151570615803
"1834",-0.00702665612990927
"1835",0.00509840328351707
"1836",0.0235531354878322
"1837",0.00837439699105325
"1838",-0.00565687055807551
"1839",0.00930784211995572
"1840",0.00080951999887624
"1841",-0.00752133633334928
"1842",-0.0236104778111557
"1843",-0.00223971746169482
"1844",-0.0141385006715158
"1845",-0.0095836482634013
"1846",-5.14055123961299e-05
"1847",0.001421245284142
"1848",0.0113316624110915
"1849",-0.012547301498909
"1850",-0.00468803180284993
"1851",-0.0127493975217075
"1852",-0.0182261435728357
"1853",-0.00684092240824086
"1854",0.0153091818727003
"1855",-0.0164717959174627
"1856",-0.0280952020538141
"1857",0.00539698418764445
"1858",-0.0115452823144118
"1859",0.0102262625943581
