"","replicate","diff_perm","diff_orig"
"571",571,-2.96867034954573e-06,-0.00782872298828052
"572",572,-0.0181257681434529,-0.00782872298828052
"573",573,0.00782278564758154,-0.00782872298828052
"574",574,-0.00824060479448752,-0.00782872298828052
"575",575,0.00741090384137455,-0.00782872298828052
"576",576,-0.00824060479448752,-0.00782872298828052
"577",577,-0.00576931395724611,-0.00782872298828052
"578",578,0.0012326767482711,-0.00782872298828052
"579",579,-0.00370990492621159,-0.00782872298828052
"580",580,0.00246832216689186,-0.00782872298828052
"581",581,-2.96867034954573e-06,-0.00782872298828052
"582",582,0.00452773119792638,-0.00782872298828052
"583",583,-0.000414850476556428,-0.00782872298828052
"584",584,0.00988219467861606,-0.00782872298828052
"585",585,0.00205644036068497,-0.00782872298828052
"586",586,-0.000414850476556428,-0.00782872298828052
"587",587,-0.00865248660069429,-0.00782872298828052
"588",588,-0.00865248660069429,-0.00782872298828052
"589",589,0.0119416037096505,-0.00782872298828052
"590",590,0.00535149481034014,-0.00782872298828052
"591",591,-0.0123594228565563,-0.00782872298828052
"592",592,-0.00494555034483224,-0.00782872298828052
"593",593,-0.0226564680117288,-0.00782872298828052
"594",594,-0.00535743215103912,-0.00782872298828052
"595",595,0.00576337661654702,-0.00782872298828052
"596",596,-0.00576931395724611,-0.00782872298828052
"597",597,-0.00206237770138396,-0.00782872298828052
"598",598,0.0107059582910297,-0.00782872298828052
"599",599,-0.00535743215103912,-0.00782872298828052
"600",600,-0.00165049589517707,-0.00782872298828052
"601",601,0.0107059582910297,-0.00782872298828052
"602",602,0.00329208577930562,-0.00782872298828052
"603",603,-0.00988813201931504,-0.00782872298828052
"604",604,0.000408913135857447,-0.00782872298828052
"605",605,0.000820794942064329,-0.00782872298828052
"606",606,-0.00370990492621159,-0.00782872298828052
"607",607,0.00452773119792638,-0.00782872298828052
"608",608,0.00246832216689186,-0.00782872298828052
"609",609,0.0111178400972367,-0.00782872298828052
"610",610,-0.000414850476556428,-0.00782872298828052
"611",611,0.00576337661654702,-0.00782872298828052
"612",612,-0.00535743215103912,-0.00782872298828052
"613",613,-0.00700495937586676,-0.00782872298828052
"614",614,0.00329208577930562,-0.00782872298828052
"615",615,-0.000826732282763309,-0.00782872298828052
"616",616,0.0115297219034436,-0.00782872298828052
"617",617,-0.00453366853862547,-0.00782872298828052
"618",618,0.00905843106620219,-0.00782872298828052
"619",619,0.00576337661654702,-0.00782872298828052
"620",620,-0.0185376499496598,-0.00782872298828052
"621",621,-0.00453366853862547,-0.00782872298828052
"622",622,-0.00576931395724611,-0.00782872298828052
"623",623,-0.0160663591124185,-0.00782872298828052
"624",624,-0.00494555034483224,-0.00782872298828052
"625",625,0.0185317126089608,-0.00782872298828052
"626",626,0.0131772491282711,-0.00782872298828052
"627",627,-0.00165049589517707,-0.00782872298828052
"628",628,0.017707948996547,-0.00782872298828052
"629",629,0.0061752584227539,-0.00782872298828052
"630",630,0.0160604217717195,-0.00782872298828052
"631",631,0.000820794942064329,-0.00782872298828052
"632",632,0.00452773119792638,-0.00782872298828052
"633",633,-0.00741684118207364,-0.00782872298828052
"634",634,0.0135891309344781,-0.00782872298828052
"635",635,-0.00288614131379772,-0.00782872298828052
"636",636,0.00288020397309874,-0.00782872298828052
"637",637,0.0012326767482711,-0.00782872298828052
"638",638,-0.00576931395724611,-0.00782872298828052
"639",639,-0.00782872298828052,-0.00782872298828052
"640",640,-0.0107118956317288,-0.00782872298828052
"641",641,0.0065871402289609,-0.00782872298828052
"642",642,0.0119416037096505,-0.00782872298828052
"643",643,0.00452773119792638,-0.00782872298828052
"644",644,0.00782278564758154,-0.00782872298828052
"645",645,-0.0123594228565563,-0.00782872298828052
"646",646,-0.000826732282763309,-0.00782872298828052
"647",647,-0.0210089407869012,-0.00782872298828052
"648",648,0.014001012740685,-0.00782872298828052
"649",649,-0.0205970589806943,-0.00782872298828052
"650",650,-0.0032980231200046,-0.00782872298828052
"651",651,-0.00494555034483224,-0.00782872298828052
"652",652,-0.000826732282763309,-0.00782872298828052
"653",653,-0.00659307756965988,-0.00782872298828052
"654",654,0.00164455855447809,-0.00782872298828052
"655",655,0.0135891309344781,-0.00782872298828052
"656",656,0.00699902203516767,-0.00782872298828052
"657",657,0.0037039675855125,-0.00782872298828052
"658",658,0.00823466745378842,-0.00782872298828052
"659",659,-0.00865248660069429,-0.00782872298828052
"660",660,0.0065871402289609,-0.00782872298828052
"661",661,0.00493961300413315,-0.00782872298828052
"662",662,0.00493961300413315,-0.00782872298828052
"663",663,-0.000414850476556428,-0.00782872298828052
"664",664,-0.0123594228565563,-0.00782872298828052
"665",665,-0.00206237770138396,-0.00782872298828052
"666",666,0.00741090384137455,-0.00782872298828052
"667",667,0.000408913135857447,-0.00782872298828052
"668",668,0.00535149481034014,-0.00782872298828052
"669",669,0.00576337661654702,-0.00782872298828052
"670",670,0.00905843106620219,-0.00782872298828052
"671",671,0.000820794942064329,-0.00782872298828052
"672",672,0.00576337661654702,-0.00782872298828052
"673",673,-0.00288614131379772,-0.00782872298828052
"674",674,-0.0107118956317288,-0.00782872298828052
"675",675,0.017707948996547,-0.00782872298828052
"676",676,-0.0032980231200046,-0.00782872298828052
"677",677,-0.00576931395724611,-0.00782872298828052
"678",678,-0.00288614131379772,-0.00782872298828052
"679",679,-0.0107118956317288,-0.00782872298828052
"680",680,0.00288020397309874,-0.00782872298828052
"681",681,-0.0127713046627632,-0.00782872298828052
"682",682,-0.00453366853862547,-0.00782872298828052
"683",683,0.00905843106620219,-0.00782872298828052
"684",684,-0.0131831864689702,-0.00782872298828052
"685",685,-2.96867034954573e-06,-0.00782872298828052
"686",686,-0.00206237770138396,-0.00782872298828052
"687",687,0.0086465492599952,-0.00782872298828052
"688",688,0.0148247763530988,-0.00782872298828052
"689",689,-0.00123861408897019,-0.00782872298828052
"690",690,0.0065871402289609,-0.00782872298828052
"691",691,0.0037039675855125,-0.00782872298828052
"692",692,0.00947031287240907,-0.00782872298828052
"693",693,0.00164455855447809,-0.00782872298828052
"694",694,-0.00165049589517707,-0.00782872298828052
"695",695,-0.006181195763453,-0.00782872298828052
"696",696,-0.0160663591124185,-0.00782872298828052
"697",697,0.0065871402289609,-0.00782872298828052
"698",698,-0.0201851771744874,-0.00782872298828052
"699",699,-0.00947625021310816,-0.00782872298828052
"700",700,0.0263574669268918,-0.00782872298828052
"701",701,-0.0251277588489702,-0.00782872298828052
"702",702,-0.0103000138255219,-0.00782872298828052
"703",703,0.00164455855447809,-0.00782872298828052
"704",704,-0.00576931395724611,-0.00782872298828052
"705",705,0.0119416037096505,-0.00782872298828052
"706",706,-0.00165049589517707,-0.00782872298828052
"707",707,0.00411584939171949,-0.00782872298828052
"708",708,-0.00370990492621159,-0.00782872298828052
"709",709,0.00452773119792638,-0.00782872298828052
"710",710,-0.000414850476556428,-0.00782872298828052
"711",711,-0.0193614135620737,-0.00782872298828052
"712",712,0.00164455855447809,-0.00782872298828052
"713",713,0.0111178400972367,-0.00782872298828052
"714",714,-0.0144188318875909,-0.00782872298828052
"715",715,0.0123534855158575,-0.00782872298828052
"716",716,0.00329208577930562,-0.00782872298828052
"717",717,0.000820794942064329,-0.00782872298828052
"718",718,0.0123534855158575,-0.00782872298828052
"719",719,0.0065871402289609,-0.00782872298828052
"720",720,-0.00700495937586676,-0.00782872298828052
"721",721,-0.00288614131379772,-0.00782872298828052
"722",722,0.00164455855447809,-0.00782872298828052
"723",723,-0.000414850476556428,-0.00782872298828052
"724",724,0.00782278564758154,-0.00782872298828052
"725",725,-0.000414850476556428,-0.00782872298828052
"726",726,0.00288020397309874,-0.00782872298828052
"727",727,0.00535149481034014,-0.00782872298828052
"728",728,-0.00700495937586676,-0.00782872298828052
"729",729,0.00205644036068497,-0.00782872298828052
"730",730,-0.0226564680117288,-0.00782872298828052
"731",731,-0.00659307756965988,-0.00782872298828052
"732",732,-0.0164782409186253,-0.00782872298828052
"733",733,-0.00123861408897019,-0.00782872298828052
"734",734,-0.0131831864689702,-0.00782872298828052
"735",735,0.0111178400972367,-0.00782872298828052
"736",736,0.00205644036068497,-0.00782872298828052
"737",737,-0.0234802316241426,-0.00782872298828052
"738",738,-0.006181195763453,-0.00782872298828052
"739",739,-0.00494555034483224,-0.00782872298828052
"740",740,0.00741090384137455,-0.00782872298828052
"741",741,0.00246832216689186,-0.00782872298828052
"742",742,-0.00741684118207364,-0.00782872298828052
"743",743,-0.00906436840690117,-0.00782872298828052
"744",744,-0.00206237770138396,-0.00782872298828052
"745",745,0.00329208577930562,-0.00782872298828052
"746",746,-0.00782872298828052,-0.00782872298828052
"747",747,0.00741090384137455,-0.00782872298828052
"748",748,0.0012326767482711,-0.00782872298828052
"749",749,-0.00947625021310816,-0.00782872298828052
"750",750,0.0127653673220642,-0.00782872298828052
"751",751,0.00205644036068497,-0.00782872298828052
"752",752,-0.00947625021310816,-0.00782872298828052
"753",753,0.0115297219034436,-0.00782872298828052
"754",754,0.0012326767482711,-0.00782872298828052
"755",755,-0.0131831864689702,-0.00782872298828052
"756",756,0.014001012740685,-0.00782872298828052
"757",757,0.017707948996547,-0.00782872298828052
"758",758,0.0168841853841332,-0.00782872298828052
"759",759,-0.0119475410503496,-0.00782872298828052
"760",760,-0.00206237770138396,-0.00782872298828052
"761",761,0.00246832216689186,-0.00782872298828052
"762",762,-0.00741684118207364,-0.00782872298828052
"763",763,-0.0111237774379357,-0.00782872298828052
"764",764,0.00164455855447809,-0.00782872298828052
"765",765,0.0135891309344781,-0.00782872298828052
"766",766,0.0061752584227539,-0.00782872298828052
"767",767,0.00947031287240907,-0.00782872298828052
"768",768,0.0061752584227539,-0.00782872298828052
"769",769,-0.00865248660069429,-0.00782872298828052
"770",770,0.00576337661654702,-0.00782872298828052
"771",771,-0.00123861408897019,-0.00782872298828052
"772",772,-0.00370990492621159,-0.00782872298828052
"773",773,-0.00659307756965988,-0.00782872298828052
"774",774,-0.0267752860737978,-0.00782872298828052
"775",775,-0.0127713046627632,-0.00782872298828052
"776",776,-0.00535743215103912,-0.00782872298828052
"777",777,-0.00453366853862547,-0.00782872298828052
"778",778,0.0111178400972367,-0.00782872298828052
"779",779,-0.00576931395724611,-0.00782872298828052
"780",780,-0.0115356592441426,-0.00782872298828052
"781",781,0.00988219467861606,-0.00782872298828052
"782",782,-0.00288614131379772,-0.00782872298828052
"783",783,0.0168841853841332,-0.00782872298828052
"784",784,0.00782278564758154,-0.00782872298828052
"785",785,0.0012326767482711,-0.00782872298828052
"786",786,-0.00535743215103912,-0.00782872298828052
"787",787,0.000408913135857447,-0.00782872298828052
"788",788,-0.00700495937586676,-0.00782872298828052
"789",789,-0.00865248660069429,-0.00782872298828052
"790",790,-0.0193614135620737,-0.00782872298828052
"791",791,0.0065871402289609,-0.00782872298828052
"792",792,-0.0201851771744874,-0.00782872298828052
"793",793,0.00823466745378842,-0.00782872298828052
"794",794,-0.00906436840690117,-0.00782872298828052
"795",795,0.0115297219034436,-0.00782872298828052
"796",796,0.0065871402289609,-0.00782872298828052
"797",797,-0.00659307756965988,-0.00782872298828052
"798",798,0.0086465492599952,-0.00782872298828052
"799",799,0.0065871402289609,-0.00782872298828052
"800",800,0.000820794942064329,-0.00782872298828052
"801",801,-0.0127713046627632,-0.00782872298828052
"802",802,0.00164455855447809,-0.00782872298828052
"803",803,-0.000826732282763309,-0.00782872298828052
"804",804,0.000820794942064329,-0.00782872298828052
"805",805,-0.0181257681434529,-0.00782872298828052
"806",806,0.00823466745378842,-0.00782872298828052
"807",807,0.0181198308027538,-0.00782872298828052
"808",808,0.00329208577930562,-0.00782872298828052
"809",809,0.0119416037096505,-0.00782872298828052
"810",810,-0.00865248660069429,-0.00782872298828052
"811",811,0.000820794942064329,-0.00782872298828052
"812",812,0.021826767058616,-0.00782872298828052
"813",813,0.0193554762213746,-0.00782872298828052
"814",814,-0.0168901227248323,-0.00782872298828052
"815",815,0.0065871402289609,-0.00782872298828052
"816",816,-0.00947625021310816,-0.00782872298828052
"817",817,0.0107059582910297,-0.00782872298828052
"818",818,-0.0032980231200046,-0.00782872298828052
"819",819,0.00823466745378842,-0.00782872298828052
"820",820,-0.00782872298828052,-0.00782872298828052
"821",821,0.0135891309344781,-0.00782872298828052
"822",822,0.00329208577930562,-0.00782872298828052
"823",823,0.0148247763530988,-0.00782872298828052
"824",824,0.0061752584227539,-0.00782872298828052
"825",825,0.00947031287240907,-0.00782872298828052
"826",826,0.00699902203516767,-0.00782872298828052
"827",827,-0.0119475410503496,-0.00782872298828052
"828",828,0.00493961300413315,-0.00782872298828052
"829",829,0.0144128945468918,-0.00782872298828052
"830",830,-0.00947625021310816,-0.00782872298828052
"831",831,-0.00247425950759095,-0.00782872298828052
"832",832,-2.96867034954573e-06,-0.00782872298828052
"833",833,0.000408913135857447,-0.00782872298828052
"834",834,-0.021832704399315,-0.00782872298828052
"835",835,-0.0144188318875909,-0.00782872298828052
"836",836,0.00493961300413315,-0.00782872298828052
"837",837,-0.00412178673241848,-0.00782872298828052
"838",838,-0.0177138863372461,-0.00782872298828052
"839",839,0.0131772491282711,-0.00782872298828052
"840",840,0.00535149481034014,-0.00782872298828052
"841",841,0.00164455855447809,-0.00782872298828052
"842",842,0.00535149481034014,-0.00782872298828052
"843",843,0.00205644036068497,-0.00782872298828052
"844",844,0.00782278564758154,-0.00782872298828052
"845",845,-0.00370990492621159,-0.00782872298828052
"846",846,0.0086465492599952,-0.00782872298828052
"847",847,0.00493961300413315,-0.00782872298828052
"848",848,-0.0107118956317288,-0.00782872298828052
"849",849,-0.00824060479448752,-0.00782872298828052
"850",850,0.00576337661654702,-0.00782872298828052
"851",851,-0.0156544773062116,-0.00782872298828052
"852",852,-0.0197732953682805,-0.00782872298828052
"853",853,0.0037039675855125,-0.00782872298828052
"854",854,0.0152366581593056,-0.00782872298828052
"855",855,0.0152366581593056,-0.00782872298828052
"856",856,0.00905843106620219,-0.00782872298828052
"857",857,0.0037039675855125,-0.00782872298828052
"858",858,0.00699902203516767,-0.00782872298828052
"859",859,-0.00288614131379772,-0.00782872298828052
"860",860,0.0144128945468918,-0.00782872298828052
"861",861,0.0111178400972367,-0.00782872298828052
"862",862,0.0037039675855125,-0.00782872298828052
"863",863,-0.00494555034483224,-0.00782872298828052
"864",864,-0.00247425950759095,-0.00782872298828052
"865",865,-0.00165049589517707,-0.00782872298828052
"866",866,-0.00906436840690117,-0.00782872298828052
"867",867,0.00164455855447809,-0.00782872298828052
"868",868,0.0172960671903402,-0.00782872298828052
"869",869,-0.00865248660069429,-0.00782872298828052
"870",870,0.0172960671903402,-0.00782872298828052
"871",871,0.0214148852524091,-0.00782872298828052
"872",872,0.021826767058616,-0.00782872298828052
"873",873,0.0181198308027538,-0.00782872298828052
"874",874,-0.00453366853862547,-0.00782872298828052
"875",875,0.00988219467861606,-0.00782872298828052
"876",876,0.00576337661654702,-0.00782872298828052
"877",877,0.0086465492599952,-0.00782872298828052
"878",878,0.00329208577930562,-0.00782872298828052
"879",879,0.014001012740685,-0.00782872298828052
"880",880,-0.0107118956317288,-0.00782872298828052
"881",881,-0.000826732282763309,-0.00782872298828052
"882",882,0.00699902203516767,-0.00782872298828052
"883",883,0.00411584939171949,-0.00782872298828052
"884",884,0.00823466745378842,-0.00782872298828052
"885",885,-0.0152425955000046,-0.00782872298828052
"886",886,0.0111178400972367,-0.00782872298828052
"887",887,0.00988219467861606,-0.00782872298828052
"888",888,0.0061752584227539,-0.00782872298828052
"889",889,0.0127653673220642,-0.00782872298828052
"890",890,-0.000414850476556428,-0.00782872298828052
"891",891,-0.0144188318875909,-0.00782872298828052
"892",892,0.00535149481034014,-0.00782872298828052
"893",893,-0.00700495937586676,-0.00782872298828052
"894",894,-0.00906436840690117,-0.00782872298828052
"895",895,-0.00412178673241848,-0.00782872298828052
"896",896,0.0065871402289609,-0.00782872298828052
"897",897,0.00493961300413315,-0.00782872298828052
"898",898,0.0061752584227539,-0.00782872298828052
"899",899,-0.0032980231200046,-0.00782872298828052
"900",900,0.00947031287240907,-0.00782872298828052
"901",901,-0.0123594228565563,-0.00782872298828052
"902",902,0.00905843106620219,-0.00782872298828052
"903",903,-0.00206237770138396,-0.00782872298828052
"904",904,0.00576337661654702,-0.00782872298828052
"905",905,0.00823466745378842,-0.00782872298828052
"906",906,-0.0152425955000046,-0.00782872298828052
"907",907,0.000820794942064329,-0.00782872298828052
"908",908,0.00947031287240907,-0.00782872298828052
"909",909,-0.00906436840690117,-0.00782872298828052
"910",910,0.0037039675855125,-0.00782872298828052
"911",911,-0.000414850476556428,-0.00782872298828052
"912",912,0.000408913135857447,-0.00782872298828052
"913",913,-0.0148307136937977,-0.00782872298828052
"914",914,0.0127653673220642,-0.00782872298828052
"915",915,-0.00247425950759095,-0.00782872298828052
"916",916,-0.00947625021310816,-0.00782872298828052
"917",917,0.00329208577930562,-0.00782872298828052
"918",918,0.0107059582910297,-0.00782872298828052
"919",919,0.0115297219034436,-0.00782872298828052
"920",920,-0.00782872298828052,-0.00782872298828052
"921",921,0.0168841853841332,-0.00782872298828052
"922",922,-0.0201851771744874,-0.00782872298828052
"923",923,-0.00659307756965988,-0.00782872298828052
"924",924,-0.00824060479448752,-0.00782872298828052
"925",925,0.00452773119792638,-0.00782872298828052
"926",926,-0.00247425950759095,-0.00782872298828052
"927",927,-0.00576931395724611,-0.00782872298828052
"928",928,-0.00165049589517707,-0.00782872298828052
"929",929,-0.00700495937586676,-0.00782872298828052
"930",930,0.00947031287240907,-0.00782872298828052
"931",931,0.00741090384137455,-0.00782872298828052
"932",932,0.00164455855447809,-0.00782872298828052
"933",933,-0.0148307136937977,-0.00782872298828052
"934",934,0.0012326767482711,-0.00782872298828052
"935",935,0.00947031287240907,-0.00782872298828052
"936",936,-0.00165049589517707,-0.00782872298828052
"937",937,-0.0103000138255219,-0.00782872298828052
"938",938,0.00988219467861606,-0.00782872298828052
"939",939,0.000820794942064329,-0.00782872298828052
"940",940,-0.006181195763453,-0.00782872298828052
"941",941,-0.00535743215103912,-0.00782872298828052
"942",942,0.000820794942064329,-0.00782872298828052
"943",943,-0.00165049589517707,-0.00782872298828052
"944",944,-0.0164782409186253,-0.00782872298828052
"945",945,0.0172960671903402,-0.00782872298828052
"946",946,0.00741090384137455,-0.00782872298828052
"947",947,0.0012326767482711,-0.00782872298828052
"948",948,-0.000414850476556428,-0.00782872298828052
"949",949,0.0037039675855125,-0.00782872298828052
"950",950,-0.000414850476556428,-0.00782872298828052
"951",951,0.00411584939171949,-0.00782872298828052
"952",952,-0.00247425950759095,-0.00782872298828052
"953",953,-0.0152425955000046,-0.00782872298828052
"954",954,0.00905843106620219,-0.00782872298828052
"955",955,0.00205644036068497,-0.00782872298828052
"956",956,0.00288020397309874,-0.00782872298828052
"957",957,0.00329208577930562,-0.00782872298828052
"958",958,0.0065871402289609,-0.00782872298828052
"959",959,-0.00576931395724611,-0.00782872298828052
"960",960,0.00823466745378842,-0.00782872298828052
"961",961,0.0061752584227539,-0.00782872298828052
"962",962,0.00699902203516767,-0.00782872298828052
"963",963,-0.00288614131379772,-0.00782872298828052
"964",964,0.0107059582910297,-0.00782872298828052
"965",965,0.0086465492599952,-0.00782872298828052
"966",966,0.0152366581593056,-0.00782872298828052
"967",967,-0.00824060479448752,-0.00782872298828052
"968",968,-0.00906436840690117,-0.00782872298828052
"969",969,-0.00370990492621159,-0.00782872298828052
"970",970,0.0086465492599952,-0.00782872298828052
"971",971,0.0131772491282711,-0.00782872298828052
"972",972,-0.00288614131379772,-0.00782872298828052
"973",973,-0.0032980231200046,-0.00782872298828052
"974",974,-0.00247425950759095,-0.00782872298828052
"975",975,-0.00165049589517707,-0.00782872298828052
"976",976,-0.0181257681434529,-0.00782872298828052
"977",977,0.0061752584227539,-0.00782872298828052
"978",978,0.0111178400972367,-0.00782872298828052
"979",979,0.0086465492599952,-0.00782872298828052
"980",980,0.00329208577930562,-0.00782872298828052
"981",981,0.000820794942064329,-0.00782872298828052
"982",982,-0.0111237774379357,-0.00782872298828052
"983",983,-0.00535743215103912,-0.00782872298828052
"984",984,-0.000414850476556428,-0.00782872298828052
"985",985,0.0065871402289609,-0.00782872298828052
"986",986,-0.0115356592441426,-0.00782872298828052
"987",987,-0.0160663591124185,-0.00782872298828052
"988",988,-0.0148307136937977,-0.00782872298828052
"989",989,-0.00494555034483224,-0.00782872298828052
"990",990,0.00699902203516767,-0.00782872298828052
"991",991,0.00741090384137455,-0.00782872298828052
"992",992,-0.0189495317558668,-0.00782872298828052
"993",993,-0.00906436840690117,-0.00782872298828052
"994",994,0.00535149481034014,-0.00782872298828052
"995",995,0.00823466745378842,-0.00782872298828052
"996",996,-0.00906436840690117,-0.00782872298828052
"997",997,0.00411584939171949,-0.00782872298828052
"998",998,0.0061752584227539,-0.00782872298828052
"999",999,-0.00412178673241848,-0.00782872298828052
"1000",1000,0.0135891309344781,-0.00782872298828052
